id,name,level
GB-LBH,Lambeth,borough
GB-LAN,Lancashire,two-tier county
GB-LRN,Larne,district council area (northern ireland)
GB-LDS,Leeds,metropolitan district
GB-LCE,Leicester,unitary authority
GB-LEC,Leicestershire,two-tier county
GB-LIN,Lincolnshire,two-tier county
GB-LSB,Lisburn,district council area (northern ireland)
GB-LIV,Liverpool,metropolitan district
GB-NWM,Newham,borough
GB-LUT,Luton,unitary authority
GB-MAN,Manchester,metropolitan district
GB-MDW,Medway,unitary authority
GB-MTY,Merthyr Tydfil,unitary authority (wales)
GB-MDB,Middlesbrough,unitary authority
GB-MLN,Midlothian,council area (scotland)
GB-MIK,Milton Keynes,unitary authority
GB-MON,Monmouthshire,unitary authority (wales)
GB-MRY,Moray,council area (scotland)
GB-NTL,Neath Port Talbot,unitary authority (wales)
GB-NET,Newcastle upon Tyne,metropolitan district
GB-NWP,Newport,unitary authority (wales)
GB-NYM,Distretto di Newry e Mourne,district council area (northern ireland)
GB-NFK,Norfolk,two-tier county
GB-NAY,Ayrshire Settentrionale,council area (scotland)
GB-NEL,North East Lincolnshire,unitary authority
GB-NLK,Lanarkshire Settentrionale,council area (scotland)
GB-NLN,North Lincolnshire,unitary authority
GB-NSM,North Somerset,unitary authority
GB-NTY,North Tyneside,metropolitan district
GB-NYK,North Yorkshire,two-tier county
GB-NTH,Northamptonshire,two-tier county
GB-NBL,Northumberland,unitary authority
GB-RIC,Richmond upon Thames,borough
GB-NGM,Nottingham,unitary authority
GB-NTT,Nottinghamshire,two-tier county
GB-OLD,Oldham,metropolitan district
GB-OMH,Omagh,district council area (northern ireland)
GB-ORK,Isole Orcadi,council area (scotland)
GB-OXF,Oxfordshire,two-tier county
GB-PEM,Pembrokeshire,unitary authority (wales)
GB-PKN,Perth e Kinross,council area (scotland)
GB-PTE,Peterborough,unitary authority
GB-PLY,Plymouth,unitary authority
GB-POL,Poole,unitary authority
GB-POR,Portsmouth,unitary authority
GB-POW,Powys,unitary authority (wales)
GB-RDG,Reading,unitary authority
GB-RCC,Redcar and Cleveland,unitary authority
GB-RFW,Renfrewshire,council area (scotland)
GB-RCH,Rochdale,metropolitan district
GB-ROT,Rotherham,metropolitan district
GB-RUT,Rutland,unitary authority
GB-SAW,Sandwell,metropolitan district
GB-SCB,Scottish Borders,council area (scotland)
GB-SHF,Sheffield,metropolitan district
GB-ZET,Isole Shetland,council area (scotland)
GB-SHR,Shropshire,unitary authority
GB-SLG,Slough,unitary authority
GB-SOL,Solihull,metropolitan district
GB-SOM,Somerset,two-tier county
GB-SAY,Ayrshire Meridionale,council area (scotland)
GB-SGC,South Gloucestershire,unitary authority
GB-SLK,Lanarkshire Meridionale,council area (scotland)
GB-STY,South Tyneside,metropolitan district
GB-STH,Southampton,unitary authority
GB-SOS,Southend-on-Sea,unitary authority
GB-SHN,St. Helens,metropolitan district
GB-STS,Staffordshire,two-tier county
GB-STG,Stirling,council area (scotland)
GB-SKP,Stockport,metropolitan district
GB-STT,Stockton-on-Tees,unitary authority
GB-STE,Stoke-on-Trent,unitary authority
GB-STB,Strabane,district council area (northern ireland)
GB-SFK,Suffolk,two-tier county
GB-SND,Sunderland,metropolitan district
GB-SRY,Surrey,two-tier county
GB-STN,Sutton,borough
ENG,Inghilterra,country
GB-TWH,Tower Hamlets,borough
GB-WFT,Waltham Forest,borough
NIR,Irlanda del Nord,country
GB-WNM,Royal Borough of Windsor and Maidenhead,unitary authority
SCT,Scozia,country
GB-SWA,Swansea,unitary authority (wales)
GB-SWD,Swindon,unitary authority
GB-TAM,Tameside,metropolitan district
GB-TFW,Telford and Wrekin,unitary authority
GB-THR,Thurrock,unitary authority
GB-TOB,Torbay,unitary authority
GB-TOF,Torfaen,unitary authority (wales)
GB-TRF,Trafford,metropolitan district
GB-VGL,Vale of Glamorgan,unitary authority (wales)
GB-WKF,Wakefield,metropolitan district
WLS,Galles,country
GB-WLL,Walsall,metropolitan district
GB-WRT,Warrington,unitary authority
GB-WAR,Warwickshire,two-tier county
GB-WBK,West Berkshire,unitary authority
GB-WDU,Dunbartonshire Occidentale,council area (scotland)
GB-WSX,West Sussex,two-tier county
GB-WSM,Westminster,borough
GB-WGN,Wigan,metropolitan district
GB-WIL,Wiltshire,unitary authority
GB-WRL,Wirral,metropolitan district
GB-WOK,Wokingham,unitary authority
GB-WLV,Wolverhampton,metropolitan district
GB-WOR,Worcestershire,two-tier county
GB-WRX,Wrexham,unitary authority (wales)
GB-YOR,York,unitary authority
